log_sqred_OIII_5007_EQW,D4000_N,log(OIII_5007/H_BETA),log(NII_6584/H_ALPHA),Target_class
-0.5631135491850918,1.8687232,-0.22985967,0.07288302,PASS
1.439982224037219,1.186767,-0.11883444,-0.5996764,SF
2.1320927170245736,1.1522458,0.1624174,-0.85560703,SF
2.977900984561216,1.1478683,0.29614484,-0.9239808,SF
3.1456772448736627,1.1078898,0.053072535,-0.62439775,SF
2.4896945365715726,1.1567522,0.23733069,-0.93871206,SF
1.4801366710234602,1.2600815,-0.2427287,-0.5627474,SF
0.9721788546993283,1.186167,-0.5414241,-0.49133694,SF
-0.3700748128116514,1.3593733,-0.7370204,-0.43212435,SF
0.9889470325960662,1.1777098,-0.43414235,-0.41900906,SF
-0.43974501620600037,1.9553145,0.06029427,-0.11993872,PASS
0.8605279554518753,1.2890354,-0.53082854,-0.33711514,SF
0.4319599477872213,1.2523657,-0.56008065,-0.44119233,SF
-0.023654028668069205,1.9528395,0.07684039,-0.27337047,PASS
1.381102074289992,1.1698104,-0.31224853,-0.5267446,SF
1.1018935089364816,1.2221335,-0.28689104,-0.48621255,SF
-0.18247892622354306,1.7742391,-0.05832318,-0.11068252,PASS
3.4927342693936336,1.1393682,0.31394204,-0.7160363,SF
-0.6194189335239842,1.6360018,-0.64693344,-0.20570283,PASS
0.4655362697087132,1.2253748,-0.62341744,-0.48144883,SF
2.1462262100295098,1.2396212,-0.06548029,-0.5236892,SF
0.4900791442174891,1.3376774,-0.5602615,-0.40177527,SF
0.17124971973280687,1.9852438,-0.02399013,-0.001833745,PASS
3.325354298533837,1.0190749,0.33045694,-0.7707468,SF
2.252593036432801,1.2778144,0.10350848,-0.73256105,SF
2.48714509418097,1.1656556,0.17575185,-0.656456,SF
1.698524788819622,1.2404628,-0.123077735,-0.490804,SF
1.1873950866300818,1.2518634,-0.20285363,-0.5399414,SF
1.0779771316539781,1.2284657,-0.44346213,-0.4750541,SF
-0.3019901058687384,1.919554,0.030367756,-0.07339155,PASS
3.376212004159956,1.0569311,0.120080195,-0.6508699,SF
2.1737571476931716,1.174127,-0.16144337,-0.60391253,SF
1.5291076534629133,1.1664736,0.046586525,-0.73036575,SF
1.2813534325166596,1.3119932,-0.22113496,-0.5572181,SF
-0.6359391777875976,1.6417755,-0.049887106,-0.0046936516,PASS
1.5922718649351808,1.1240277,-0.1145027,-0.7056423,SF
1.9667333402167229,1.1032913,0.13918284,-0.81109464,SF
-0.7463284892168474,1.9089942,-0.09768517,-0.14582443,PASS
1.37079836497682,1.2755983,-0.22853439,-0.5621511,SF
0.3087737447455287,1.1885504,-0.6767546,-0.45937955,SF
1.6656310370844096,1.2477325,-0.03439117,-0.74762064,SF
0.8500973871683124,1.1871669,-0.5627624,-0.43926758,SF
2.0419257384487195,1.1691749,-0.069369376,-0.6319025,SF
-0.23550515362468866,1.7298025,-0.035604496,-0.23223789,PASS
2.237922343953999,1.2101482,0.092442684,-0.82699287,SF
0.7131614215803816,1.2236387,-0.5255705,-0.38335755,SF
0.6921555116818936,1.2216102,-0.59715635,-0.47786713,SF
2.343657659599895,1.1318579,-0.1254832,-0.5524024,SF
1.1001643216667452,1.1953546,-0.569644,-0.4682806,SF
1.3876199864190897,1.254233,-0.30412024,-0.5438694,SF
0.42184756425294606,1.5939176,-0.23824266,-0.13283062,PASS
1.8986687487009595,1.4296857,0.5606021,-0.040082883,AGN
1.2543010608237524,1.2010541,-0.095556445,-0.49951348,SF
-0.6592838260187771,1.7643642,-0.3007605,-0.12151965,PASS
-0.5146692747660956,1.6958989,-0.2754013,-0.18649237,PASS
2.638855427684638,1.1080089,0.2175793,-0.72435015,SF
0.6656750892432305,1.2682197,-0.6949939,-0.51452786,SF
1.1307496822230596,1.22579,-0.40623674,-0.52041304,SF
0.5254018303558936,1.3977535,-0.4803702,-0.42070982,SF
2.3504813141510135,1.1508625,0.02001197,-0.65013736,SF
-0.27838192913069654,1.9140007,-0.003243192,0.021730429,PASS
1.0785845267805843,1.2925287,-0.28749958,-0.5522884,SF
0.632828170270686,1.2112288,-0.6658236,-0.48624393,SF
-0.6918998838727759,1.8605859,-0.36603194,-0.4620862,PASS
-0.26287399597219235,1.3993016,-0.61280394,-0.35698542,SF
3.0726413540364073,1.1080678,0.37314525,-1.0450616,SF
1.2318611105746557,1.3062599,-0.35615396,-0.47145516,SF
0.20079796026976923,1.3189775,-0.53504056,-0.3178069,SF
-0.1823386904504344,1.5116065,-0.25097132,-0.26380745,PASS
0.6308234792365687,1.3161706,-0.61956656,-0.3343702,SF
1.199325583631307,1.2238055,-0.17388427,-0.61512,SF
1.1257565113337855,1.2062341,-0.31820938,-0.5318732,SF
1.7326351818501184,1.146157,-0.10201713,-0.54841894,SF
-1.1853929462996327,1.75171,-1.0289478,0.17102282,PASS
-0.04881428352393655,1.9140004,-0.113264315,-0.0045993025,PASS
-0.4504119541863766,1.860798,-0.4364724,-0.2981979,PASS
1.9787612374393324,1.2321095,-0.018865902,-0.6576052,SF
0.9849649546749715,1.2552198,-0.43839392,-0.4617752,SF
-0.2665212781915923,2.0731874,-0.07526236,-0.066402614,PASS
1.833350711934865,1.1567656,-0.035018217,-0.6686479,SF
2.128895910821822,1.1911505,0.18923832,-0.827432,SF
2.7919499119577553,1.122412,0.34937137,-0.92606074,SF
1.2947821772135106,1.2326189,-0.35403782,-0.55062103,SF
1.1714416444113398,1.3914855,-0.2726518,-0.44377214,SF
1.4392512744239014,1.2179685,-0.35651615,-0.50583166,SF
2.6514209960266113,1.1643372,0.10313971,-0.6844643,SF
0.2400248803608932,1.228392,-0.7881952,-0.54664755,SF
0.5863011876197657,1.2566032,-0.61966187,-0.5043933,SF
0.7340060971501652,1.2152414,-0.61629885,-0.3872298,SF
1.3949218094780511,1.1671795,-0.36778027,-0.50743747,SF
0.7537016823079382,1.5462884,-0.10684873,-0.41302866,SF
1.7875033566437475,1.2373939,0.03473235,-0.7279577,SF
2.7026081317990185,1.2390778,0.34786522,-0.9962314,SF
0.8413151974430638,1.2290069,-0.44244635,-0.5007533,SF
2.4605452773731438,1.3178947,0.51206666,-0.35896444,AGN
0.6479667367411854,1.2705474,-0.45288363,-0.4101063,SF
-0.14979659655333552,1.9290072,0.2261958,0.039596926,PASS
1.287402339760174,1.4192163,-0.118477516,-0.6293256,SF
1.5286134898798178,1.2120383,-0.15066124,-0.63571304,SF
1.4970172547231468,1.2900845,0.10508016,-0.7730383,SF
1.2348640165134879,1.2553769,-0.23601271,-0.50276065,SF
1.50880412207571,1.1215302,-0.298354,-0.51667285,SF
0.5558820611747639,1.5642221,-0.46851397,-0.31332332,SF
1.8859053899062748,1.1850739,-0.017502548,-0.5957171,SF
0.05192615610124429,1.5408698,-0.596396,-0.41873398,SF
1.1697540131796549,1.2736175,-0.29360697,-0.5894927,SF
-0.6143807787328845,1.8121827,-0.1687783,0.070213795,PASS
1.5560766817140426,1.3603413,-0.032873783,-0.42683238,SF
2.4903657472666887,1.1174121,0.0610438,-0.5773712,SF
1.1624337842802828,1.1971531,-0.12841178,-0.8360139,SF
-0.04489553824229172,1.9303535,-0.40718886,-0.14544696,PASS
0.48968909954966305,1.2331183,-0.72066665,-0.4492268,SF
0.5915667154938538,1.2472303,-0.6941436,-0.40849325,SF
1.5367032183365126,1.2375028,-0.014379649,-0.6868303,SF
1.3808359133699928,1.2132835,-0.22103146,-0.5979911,SF
1.6488774905171861,1.2523106,-0.19235365,-0.5954685,SF
2.041011936235111,1.1929623,-0.039713107,-0.6076165,SF
2.2425864881826527,1.1405274,0.0030841564,-0.701528,SF
0.3380016873290492,1.2017007,-0.8437996,-0.4342034,SF
0.9820853008403633,1.4449412,-0.21085428,-0.44026858,SF
0.5772971230695509,1.2919328,-0.4435283,-0.35960814,SF
1.0734001403523206,1.2864219,-0.36614093,-0.49726516,SF
-0.4477812005726807,1.9065377,-0.42072934,-0.22446212,PASS
3.791543439693088,1.3740689,1.0346069,-0.23799236,AGN
2.6560995628661312,1.1786807,0.12295508,-0.66972893,SF
2.1038239397867913,1.1879964,-0.11373627,-0.61802167,SF
0.6577547404921121,1.2220773,-0.7782432,-0.38118592,SF
4.015492518494487,1.0240214,0.59414274,-1.2645109,SF
1.443714512200282,1.2827535,-0.23772486,-0.47777492,SF
0.5584748194254451,1.1963891,-0.5561271,-0.55797625,SF
-0.6202809557920315,1.820018,-0.16735339,-0.038732428,PASS
-0.49015924237778163,2.0042465,-0.012057093,0.21089132,PASS
2.9440280099790015,1.151097,0.37442428,-0.9533013,SF
-0.3957296981390662,2.0199564,-0.20475547,-0.028051117,PASS
0.3148385817251246,1.7497056,0.1739067,-0.09130842,PASS
2.9277552037076937,1.0980581,0.11206142,-0.7450638,SF
4.1263134298964905,1.0621241,0.4961515,-1.013922,SF
2.7337416867659092,1.1680081,0.25941655,-0.72760355,SF
1.340244902736078,1.2384199,-0.35298303,-0.37521967,SF
0.2916353048108138,1.925889,0.16730917,0.17270282,PASS
1.2120066858775274,1.2304053,-0.29203558,-0.5317784,SF
1.510587249406175,1.1548145,0.0008281821,-0.6648663,SF
0.33486041420139484,1.949699,0.0063251327,0.12088925,PASS
0.4782290658635747,1.2591448,-0.64568937,-0.48502845,SF
1.3866230662688288,1.1681963,-0.31494227,-0.5754206,SF
1.3483100902056535,1.394243,-0.2424112,-0.41688842,SF
-0.09516656982421842,1.8906683,-0.03250515,0.0011770951,PASS
-0.2582725808393266,1.9160737,-0.3422527,-0.10185166,PASS
-0.29499085100628436,1.9723079,-0.20303343,0.13513224,PASS
0.38539689335423,1.3101397,-0.5488897,-0.40014768,SF
0.6517037712744621,1.2712113,-0.5604352,-0.24044141,SF
1.4788691965113334,1.1195635,-0.07950132,-0.71906656,SF
1.4730045160703011,1.1516061,-0.22784449,-0.51194465,SF
1.3385921720225868,1.2115122,-0.08055038,-0.41057748,SF
1.3239608200672104,1.3563324,-0.16793725,-0.42607734,SF
1.2450577001282863,1.1700522,-0.36053926,-0.50687706,SF
2.4160206299038736,1.1021308,0.17136338,-0.7699089,SF
-0.5985479262290414,1.8588458,-0.15329012,-0.15075523,PASS
0.24232958940173344,1.2964278,-0.66568524,-0.3865824,SF
2.203071501289029,1.1651748,0.09582186,-0.86263573,SF
0.4138998848932134,1.9506682,0.17609602,-0.30927762,PASS
1.143443325035572,1.233415,-0.39327136,-0.46885055,SF
1.6234648717825173,1.2433753,0.1153493,-0.761239,SF
1.996093347848979,1.2470945,0.067669235,-0.7615225,SF
0.7159329310708106,1.3119966,-0.3829971,-0.42991394,SF
1.409577916061965,1.5073081,0.12520011,-0.52523595,SF
1.7452805467190786,1.1953081,-0.030107275,-0.6358373,SF
2.631765109099628,1.1639861,0.3030111,-0.96176034,SF
2.3027806464195497,1.1081493,0.15451033,-0.7871012,SF
0.8312486032008259,1.2426602,-0.35860056,-0.47951669,SF
1.4263166387623156,1.2253131,-0.29172403,-0.5757991,SF
1.963607777824466,1.1789235,0.106045924,-0.8086412,SF
2.6237356438452952,1.1327814,0.2752677,-0.91496193,SF
0.8733822294095097,1.2184211,-0.42486173,-0.47891298,SF
0.5442275130743142,1.300693,-0.5375207,-0.4527668,SF
1.3041976211677972,1.2439653,-0.41142154,-0.4118382,SF
3.190663860880508,1.0539361,0.41810554,-1.0585983,SF
0.961999733676336,1.1855148,-0.38873768,-0.5660765,SF
0.3056659622796437,1.4357111,-0.5089536,-0.38300943,SF
1.9602865565467453,1.1853542,0.10636461,-0.74654645,SF
1.5570036033234853,1.1984015,-0.3095779,-0.5119854,SF
-0.1455096196760776,1.867043,0.022078551,-0.06993081,PASS
2.1341840612828706,1.137793,-0.011001029,-0.76402247,SF
-0.10640063115784246,1.349676,-0.54851663,-0.36750263,SF
0.8442501599834082,1.3372638,-0.4048669,-0.47831267,SF
-0.42564808515585323,2.002923,-0.13894273,-0.034658667,PASS
0.9582246492990116,1.2614865,-0.44109476,-0.4649399,SF
2.1364480371872063,1.2313234,-0.037445415,-0.52132773,SF
1.1273130952659507,1.244565,-0.69813913,-0.45471817,SF
1.569160473922566,1.191931,-0.24378215,-0.4930697,SF
0.9115985168299361,1.1831429,-0.3442427,-0.53377646,SF
1.5870243870670853,1.1927758,-0.15522067,-0.5155149,SF
2.682720604708958,1.1071664,0.082905814,-0.6825516,SF
1.4489698231806898,1.2218103,-0.10182869,-0.60541797,SF
2.57667478990011,1.1063429,-0.00065146876,-0.5258568,SF
1.315454359272544,1.2470334,-0.30755177,-0.5179549,SF
1.4485672425567988,1.2593874,-0.16210152,-0.48209766,SF
1.9728006417400423,1.1685106,0.019132422,-0.63419867,SF
2.946659147326934,1.1053002,0.36315987,-0.8374062,SF
0.3886665759753163,1.2810392,-0.7436025,-0.44738245,SF
-0.5277705657596146,1.8391366,0.07492602,0.05052782,PASS
0.814673934032295,1.2582182,-0.31217524,-0.47148544,SF
1.7812999550236186,1.1674271,-0.09048469,-0.6173893,SF
2.519788348005338,1.1066828,0.17710185,-0.88588274,SF
1.0585228070845465,1.2000711,-0.5277108,-0.44669616,SF
0.5044245063022454,2.007928,0.08064352,0.11116379,PASS
1.8080343847821774,1.1572046,-0.2639754,-0.55416405,SF
0.20333814520157772,1.9388758,-0.04595569,-0.119749025,PASS
2.2085981623886854,1.1680542,0.19960105,-0.8449259,SF
1.245599808839468,1.2115319,-0.25635195,-0.578115,SF
0.9301129450936042,1.2239207,-0.289785,-0.49994975,SF
0.753306049838757,1.2284359,-0.4417959,-0.50534785,SF
-0.2062514297067247,1.7651645,-0.02798847,-0.16127083,PASS
-0.040736468389075485,1.7346153,-0.19701864,-0.24190922,PASS
-0.5212915345522808,1.954308,0.03399251,-0.3396522,PASS
2.6177109920726758,1.0735679,0.23288804,-0.8596232,SF
2.1820059639038654,1.1797795,-0.0661111,-0.54703915,SF
0.923373940598035,1.2731247,-0.48715395,-0.47310403,SF
-2.4911600538003746,1.8579224,-0.6729535,-0.97309256,PASS
0.7261379585597422,1.2377013,-0.44386077,-0.50764,SF
-1.2341747574424486,1.8703889,-0.31310198,-0.04600139,PASS
0.5868927994193793,1.2509322,-0.43046892,-0.5502497,SF
1.4774328796795086,1.2151868,-0.2308373,-0.5722817,SF
0.7649610343337733,1.2606049,-0.47383988,-0.44577515,SF
2.2141643465346066,1.1692584,0.2902137,-0.73609,SF
2.3149164980490124,1.113525,0.047926154,-0.71276605,SF
2.2074272081020014,1.271896,-0.06532817,-0.66192806,SF
1.9254091299005178,1.1688609,-0.10703737,-0.6288549,SF
0.7423099792742195,1.1932096,-0.6746256,-0.38952607,SF
0.6380971323258025,1.3181673,-0.52051854,-0.39016253,SF
0.6821163945253873,1.2358006,-0.7393724,-0.3212697,SF
-0.3323482165322476,1.8008363,-0.1539079,-0.056658905,PASS
0.7057207136755219,1.3712542,-0.432075,-0.40077475,SF
1.1474001633859277,1.267752,-0.15632579,-0.59973526,SF
1.2875581285943365,1.3035123,-0.28506884,-0.41257548,SF
3.0535952594509834,1.1247174,0.45548025,-1.2205422,SF
1.2485308504194266,1.1566322,-0.48802978,-0.5426529,SF
0.19301777430833214,1.2727253,-0.34485757,-0.4519698,SF
0.28467830025183066,1.2386532,-0.66436785,-0.489735,SF
0.5410504215560118,1.402468,-0.50267565,-0.34847495,SF
2.748169559545041,1.1847823,0.3139347,-0.87386096,SF
1.644135392067653,1.2354202,-0.044926725,-0.6270062,SF
1.5383886745743163,1.1945018,-0.2401687,-0.5369717,SF
-0.4051013507339738,1.9606485,-0.16568956,-0.04292683,PASS
1.2021370775723241,1.2046809,-0.38421905,-0.43954247,SF
-0.11600980310974099,1.7444713,-0.14393811,-0.12615359,PASS
0.6091744846251167,1.2033201,-0.711983,-0.4392211,SF
0.7522989917509858,1.1442702,-0.62279177,-0.46276596,SF
-0.06162781959331016,1.3160722,-0.5922552,-0.46293703,SF
2.9078461429666587,1.0972445,0.3938617,-1.0561321,SF
2.0415092433695214,1.3016409,0.028274998,-0.66404057,SF
2.354295279089985,1.1624447,0.01690706,-0.6618744,SF
1.266854593304457,1.2291985,-0.21698351,-0.60629153,SF
1.2576447900401717,1.1515267,-0.14555632,-0.593348,SF
-0.5199206808062056,1.9364154,-0.18533835,-0.35766715,PASS
2.0137299212687396,1.212206,-0.039544288,-0.68872505,SF
1.1837017841935675,1.1951318,-0.2226419,-0.52029324,SF
-0.5181656988923106,1.508558,-0.4314971,-0.26022488,PASS
0.20328913945435031,1.6880934,0.11561435,-0.040982805,PASS
1.1631000474179432,1.1864687,-0.38962063,-0.44994426,SF
0.5433454660378689,1.2549275,-0.57282114,-0.44429785,SF
-0.26562642964089317,1.9115145,0.004256009,0.097739644,PASS
2.410829274392553,1.1412835,0.081573986,-0.7258941,SF
1.5719995949437373,1.2632972,-0.13216251,-0.6090192,SF
0.5107980705119866,1.2774973,-0.3426483,-0.4092455,SF
1.523650978298863,1.215362,0.12655154,-0.67306983,SF
1.612744932553551,1.2822056,-0.12526019,-0.53407735,SF
0.4561732278872416,1.308534,-0.43975508,-0.49243772,SF
1.3831215294941361,1.1560895,-0.31492302,-0.5494436,SF
0.9306030949619901,1.3660239,-0.39213407,-0.4323423,SF
1.9200012958613077,1.1989429,0.05868953,-0.69312155,SF
0.7510966463784858,1.383869,-0.279149,-0.39471507,SF
-0.7250798632239486,1.9281387,-0.13384539,0.19913125,PASS
2.196407274006016,1.173391,0.06991252,-0.56555724,SF
1.9351778467820255,1.168111,0.0092162695,-0.5988072,SF
0.1749879858435631,1.3900818,-0.6228073,-0.28899863,SF
2.4195729419444385,1.0942495,0.022688618,-0.6430799,SF
1.4103658535421322,1.2194575,-0.08706533,-0.6432563,SF
-1.6410327485804692,1.7156593,-0.706418,-0.13526252,PASS
2.834869810649755,1.0232257,0.30820385,-0.8275883,SF
3.4315685072599376,1.0964992,0.47865653,-1.1283954,SF
1.5701871572774349,1.1988707,-0.090289205,-0.60732937,SF
1.4676689435256498,1.3187987,-0.30186275,-0.42809945,SF
0.633185112252432,1.3048289,-0.47691762,-0.411222,SF
0.5596983087934411,1.3207287,-0.5169438,-0.48620588,SF
0.579031909229474,1.324813,-0.42037874,-0.4684725,SF
0.8493876742796688,1.3477381,-0.3753475,-0.52086127,SF
0.7933097114310177,1.2225134,-0.5454943,-0.5361738,SF
3.0285971588818885,1.1261885,0.29009742,-0.97479975,SF
1.6832375614458595,1.1826851,0.13077328,-0.75473964,SF
-0.2827661456025417,1.9370257,0.10725599,0.08162977,PASS
1.9772366900813134,1.1671466,-0.008867221,-0.65308136,SF
-0.34641832621984686,1.9516824,-0.3099856,-0.22847497,PASS
1.9696742091369126,1.1270875,-0.24416694,-0.5265838,SF
0.15509792576992892,1.2419151,-0.7382029,-0.4184776,SF
1.0703644039795248,1.3100365,-0.41069645,-0.48355353,SF
2.2108454760220297,1.1930563,0.13343398,-0.7741098,SF
1.5256162403456055,1.1805263,-0.2283268,-0.52194405,SF
0.3766393027851814,1.4148372,-0.7250129,-0.41406393,SF
0.061816869709494265,1.8120091,-0.020967348,-0.13286097,PASS
0.21193133102505418,1.8069962,0.02804093,-0.17433226,PASS
1.283990695161402,1.2850513,-0.13337708,-0.4605762,SF
0.5042231004196881,1.2825357,-0.400751,-0.46420592,SF
2.6039105451401254,1.2090942,0.19355266,-0.7313764,SF
1.1085968324099553,1.1107066,-0.08290331,-0.61933225,SF
-0.19297475750676307,1.9171702,0.046915013,0.15391642,PASS
1.6236432784393875,1.2043549,-0.30743077,-0.5071299,SF
1.9705570206099392,1.1994684,0.091631494,-0.68400335,SF
2.015930850590962,1.1509168,-0.09690205,-0.5854019,SF
2.109220824032573,1.2339265,0.05243939,-0.6665387,SF
1.8993110565081566,1.1453447,-0.13502847,-0.5820539,SF
-0.6498495894955907,1.9349506,-0.064274445,-0.36020714,PASS
2.261340464868581,1.16046,0.2786703,-0.96443343,SF
2.9930996679456534,1.0863156,0.11694329,-0.7246077,SF
1.1051226892480355,1.2450502,-0.25835234,-0.58519804,SF
0.11312431373641295,2.0366237,0.1358421,-0.039798494,PASS
-0.15216415666410468,1.2968436,-0.7836848,-0.35786924,SF
0.3601133617229698,1.9122349,0.2328346,0.24369602,PASS
1.4853118742117797,1.3347743,-0.010299188,-0.7321808,SF
0.7699862208316736,1.2680472,-0.53284883,-0.50180674,SF
1.6655103928109676,1.1810226,-0.04497309,-0.6968146,SF
0.5831864003586724,1.2655392,-0.6092607,-0.42699656,SF
-0.6270372419517538,1.7939227,-0.048948366,0.054712642,PASS
3.1690691426730457,1.0551407,0.25220355,-0.813889,SF
2.5531763355599697,1.2560847,0.37596548,-0.24872686,AGN
0.3460392028646722,1.3017195,-0.7439027,-0.28466138,SF
2.352630189290375,1.0728247,0.25799322,-0.9157758,SF
2.2666059681535766,1.1623753,0.048670888,-0.7066683,SF
1.471096165348358,1.2368075,-0.21193597,-0.4553429,SF
3.1117753442396743,1.2026879,0.40476054,-1.0548208,SF
-0.3521191568575264,1.7964866,-0.08925833,-0.19923376,PASS
-0.8789988638845806,1.9028313,-0.45783156,0.0036458615,PASS
1.8613887753290708,1.1354167,-0.07514503,-0.70436615,SF
1.2786342424860644,1.2085776,0.058758676,-0.6537603,SF
0.6754380030500025,1.3935106,-0.39219093,-0.42753026,SF
-0.10480021297562982,1.9262857,-0.008191925,0.1823704,PASS
-0.21955445139355476,1.9364698,-0.068430915,-0.5231103,PASS
2.0964177615798936,1.1785833,0.02166532,-0.62491,SF
1.9730924015317948,1.4841805,0.26006755,-0.51731074,SF
0.48649822828268674,1.3154463,-0.68204683,-0.39842466,SF
1.3928114100174878,1.1869211,-0.12550059,-0.60869926,SF
2.139003195558191,1.1456666,0.011770105,-0.638587,SF
-1.3777585863348103,1.6667597,-0.45337588,-0.5800172,PASS
0.651756599384923,1.263072,-0.69788516,-0.45102835,SF
1.6205937013266263,1.13853,-0.32650584,-0.59129345,SF
0.9230023059022187,1.2108454,-0.5274335,-0.52361935,SF
2.972778685826928,1.1744195,0.3070283,-0.8177993,SF
3.0350815353782306,1.1306026,0.16275504,-0.7899379,SF
1.689340595084683,1.0921823,-0.4478402,-0.46141008,SF
2.77484479440696,1.2221687,0.016166624,-0.6174061,SF
3.4469108514866984,1.0490686,0.371623,-0.9271884,SF
0.7722106720737754,1.1906762,-0.47389185,-0.4772446,SF
0.805696200995245,1.2807431,-0.54083407,-0.34442025,SF
1.1702827323761245,1.1769933,-0.4433405,-0.4912605,SF
2.5398588673157003,1.107091,0.122455,-0.7212772,SF
1.0578260766234058,1.2024511,-0.5966195,-0.44361168,SF
1.1014745117585008,1.1773105,-0.28180727,-0.46203238,SF
0.10952064410460641,1.4334987,-0.55173403,-0.32140526,SF
-0.48834431468979334,1.9791024,-0.050719578,-0.016351242,PASS
1.1930381610698355,1.1758269,-0.33303234,-0.4611581,SF
0.9288354707214868,1.1954958,-0.5569117,-0.41471165,SF
3.031464158077903,1.5380362,0.8339838,-0.104358,AGN
-0.4102653728645372,1.9977679,-0.48859417,-0.15566875,PASS
1.8918359212034042,1.7402639,0.6929503,0.061133895,AGN
0.3557096932125393,1.36484,-0.5776647,-0.33158863,SF
1.0248023710144978,1.2050288,-0.4154298,-0.5006869,SF
0.5045134327433162,1.268293,-0.76260847,-0.45261592,SF
1.153151335532573,1.2050016,-0.5122918,-0.31164277,SF
3.0436856430699053,1.0621966,-0.061290182,-0.513981,SF
1.5574426437461606,1.1742097,-0.2558092,-0.5343606,SF
1.3333286861617575,1.169997,-0.4292546,-0.4718701,SF
1.1301240294070696,1.293137,-0.35938495,-0.5571971,SF
1.6557820353696129,1.1917946,-0.1450626,-0.6450549,SF
0.9549202365603042,1.2124636,-0.5537046,-0.3896923,SF
2.7846669063689675,1.0375437,0.09383,-0.761818,SF
1.5549897952153597,1.1763796,-0.107024595,-0.63491094,SF
-0.08409772210803386,1.214094,-0.8001305,-0.43628237,SF
2.238799962354537,1.2128474,0.26794747,-0.9388921,SF
0.9622270300216951,1.1885748,-0.4291618,-0.47307986,SF
0.6729017354925123,1.2191762,-0.66241026,-0.3899417,SF
-2.3047290291770506,1.8549474,-0.63409185,0.120182104,PASS
2.5023800910824168,1.1910799,0.109885395,-0.7901331,SF
4.023938911899377,1.0535008,0.4935002,-0.99940455,SF
1.289100698580113,1.1803925,-0.26778445,-0.56975216,SF
-0.4601327896130508,2.0156662,-0.24575996,-0.32564402,PASS
0.5802954272853246,1.2332375,-0.6236768,-0.42236423,SF
0.803661385675003,1.2693924,-0.5680077,-0.42268047,SF
0.6309912282364608,1.3174863,-0.6303267,-0.40617293,SF
3.1790055925275276,1.1331433,0.3469562,-0.97336245,SF
1.5917145889246924,1.1849661,-0.34911984,-0.5454634,SF
3.0269342555997425,1.1502182,0.4213375,-1.0209187,SF
0.08839645354452559,1.466868,0.16654293,0.032696534,PASS
3.342690330188354,1.1211096,0.30362204,-0.84909105,SF
0.12324863124165202,1.2115043,-0.7880095,-0.44907093,SF
0.9715362354494177,1.233173,-0.37173846,-0.46866325,SF
2.0804169765344582,1.2000763,0.049525682,-0.68400615,SF
3.1632136819822096,1.0691746,0.13222985,-0.5266114,SF
0.07838320057026223,1.8921963,0.035474937,-0.15076335,PASS
2.4542163665006376,1.1140223,0.18296127,-0.8274431,SF
2.6816465455807714,1.100693,0.0092155095,-0.64568967,SF
-0.04134451298396704,1.3633095,-0.6459468,-0.47356296,SF
1.2992224392993412,1.1880885,-0.3222908,-0.52231264,SF
-0.13199951617174072,1.5672486,-0.30019054,-0.27484643,PASS
0.765105248751446,1.4941138,-0.43957618,-0.30571938,SF
0.42456233493424744,1.2893249,-0.6349755,-0.44553047,SF
1.6241553442022743,1.1353496,-0.18458466,-0.59753776,SF
0.8887641422287231,1.3346694,-0.20000881,-0.529091,SF
4.12868150266642,0.97355443,0.5557466,-1.1158751,SF
-0.07086901952160798,1.5006593,-0.4605674,-0.322937,SF
-0.2808372961291682,1.8218583,0.01426187,-0.025948588,PASS
2.543054907808152,1.1425954,0.17891622,-0.6576698,SF
0.5499665268626797,1.258925,-0.5218545,-0.368433,SF
2.0969690633494693,1.3930624,0.29168075,-0.121758126,AGN
2.0670506003245483,1.158386,-0.06535721,-0.68397564,SF
-0.18912697291577588,1.9570817,-0.37110493,-0.017585484,PASS
2.4136761369519406,1.1261773,-0.073625945,-0.54945844,SF
2.2298644999276784,1.1657026,-0.07095609,-0.6152336,SF
0.857531625041446,1.2353212,-0.45909417,-0.48199028,SF
2.562757874456529,1.1545141,0.3248765,-1.0467634,SF
0.6814835841309188,1.3571937,-0.30984247,-0.35139844,SF
0.7074647236400923,1.2076133,-0.5458008,-0.41385546,SF
4.506622837032831,0.99369127,0.4405474,-0.96119136,SF
1.1634027895666368,1.2186613,-0.37954408,-0.48424757,SF
3.290693603339573,1.0983374,0.27242938,-0.9338757,SF
2.39170845783342,1.1108537,0.12980789,-0.7487171,SF
-1.9844718511931185,1.1217701,-0.17350686,-0.24222396,PASS
1.2616870006702214,1.2026685,-0.28980508,-0.55510193,SF
2.2052740298661666,1.2442714,0.229254,-0.755969,SF
2.0340108866684714,1.1185862,-0.11631845,-0.42415234,SF
2.9094639794619526,1.1013806,0.17005508,-0.76679564,SF
1.0581426710914952,1.2196865,-0.28833908,-0.5149356,SF
1.8273797507855136,1.5351851,0.6564539,0.030886358,AGN
2.8076223731087184,1.0810776,0.25573853,-0.8699572,SF
2.541769979524193,1.1636157,0.35673657,-1.0468419,SF
0.2980650831320203,1.3357338,-0.7009234,-0.47233135,SF
0.03707604767660286,1.9223855,0.042745177,0.19683777,PASS
2.479511473390419,1.1772903,0.102282465,-0.75346434,SF
0.021422732009725772,1.396776,-0.78354156,-0.44073552,SF
2.238670763306825,1.1785407,0.02596163,-0.6576542,SF
2.3627353782438174,1.146604,0.26054502,-0.9290931,SF
